1982-03-28	0	7.4	24	9.5
1982-03-29	0	8.8	25	10
1982-03-30	0	9.2	26	12
1982-03-31	0	6.2	28	9
1982-04-01	0	6.5	26.5	13.5
1982-04-02	0	5.7	27	11
1982-04-03	0	5.3	26	9.5
1982-04-04	0	5.7	25	11
1982-04-05	0	6.7	26	8.5
1982-04-06	0	6.2	27	10
1982-04-07	0	5.6	27	11.5
1982-04-08	0	6.4	30	10
1982-04-09	0	6.2	33	12.5
1982-04-10	0	8.3	27	14
1982-04-11	0	8.8	28.5	13.5
1982-04-12	0	7.6	27	13
1982-04-13	0	7.2	28	11
1982-04-14	0	8.1	27	12.5
1982-04-15	0	9.1	28	10.5
1982-04-16	0	7.7	27	11
1982-04-17	0	7.8	28	10.5
1982-04-18	0	8.6	28	11
1982-04-19	0	9.2	30	13
1982-04-20	0	10.1	32	11.5
1982-04-21	0	9.1	28	12
1982-04-22	0	8.9	30	11
1982-04-23	0	9.2	28	10.5
1982-04-24	0	10.7	29	11
1982-04-25	0	9.2	28.5	10.5
1982-04-26	0	7.2	27	11
1982-04-27	0	9.4	28	13
1982-04-28	0	7.7	30	11
1982-04-29	0	9.1	28	12
1982-04-30	8	6.8	28	11.5
1982-05-01	0	7.8	25	9
1982-05-02	0	11.4	29	10
1982-05-03	0	10.5	29	10
1982-05-04	0	9.4	26	15
1982-05-05	0	11.2	28	16
1982-05-06	0	9.5	28	14
1982-05-07	0	10.2	27	13
1982-05-08	0	9.7	28	15
1982-05-09	0	11.4	29	12
1982-05-10	0	12.6	30	13
1982-05-11	0	14	28	17
1982-05-12	0	12.2	28	16
1982-05-13	0	7.2	29	13
1982-05-14	0	9.4	30	12
1982-05-15	0	8.9	29	12
1982-05-16	0	5.9	27	14
1982-05-17	0	4.3	25	14
1982-05-18	1	5.8	27	11
1982-05-19	1.3	4.8	26	15
1982-05-20	0	3.3	25	14
1982-05-21	5	7.3	28	15
1982-05-22	0	9.8	28	16
1982-05-23	0	10.2	29	13
1982-05-24	0	10.5	32	13
1982-05-25	0	9.6	31	13
1982-05-26	0	8.7	31.5	16
1982-05-27	0	11.6	31	18
1982-05-28	0	9.3	32.5	14
1982-05-29	0	7	30	15
1982-05-30	0	9	32	14
1982-05-31	0	9.1	33	13
1982-06-01	0	7.4	33	13
1982-06-02	0	10.1	35	15
1982-06-03	0	11.8	34	14
1982-06-04	0	6.3	33	14
1982-06-05	0	9.3	32	13
1982-06-06	0	9.8	32	12
1982-06-07	0	10.5	32	15
1982-06-08	0	12.2	33	16
1982-06-09	0	9.7	32	13
1982-06-10	0	8.9	29	13
1982-06-11	0	5	30	14
1982-06-12	0	8.9	30	12
1982-06-13	0	7.4	31	11
1982-06-14	0	8.3	31	11
1982-06-15	0	10.4	32	13
1982-06-16	0	9.8	32	13
1982-06-17	0	9.6	32	15
1982-06-18	0	11.6	33	17
1982-06-19	0	10.3	29	15
1982-06-20	0	7.7	30	15.5
1982-06-21	0	7.8	30	15
1982-06-22	0	5.7	31	13
1982-06-23	0	9.5	30	14
1982-06-24	0	10.2	31	15
1982-06-25	0	9	29	16
1982-06-26	0	9	29	14
1982-06-27	0	10.2	30	15
1982-06-28	0	9.5	30	14.5
1982-06-29	0	8.9	31	15
1982-06-30	11.3	5.3	28	16
1982-07-01	0	4.7	24	14
1982-07-02	25	8.4	24	14
1982-07-03	5.4	2.3	21	13
1982-07-04	0	3.5	23	12
1982-07-05	0	8.5	21	14
1982-07-06	0	10.2	22	15
1982-07-07	0	6.8	22	13
1982-07-08	6.8	5.7	25	11
1982-07-09	1	10	26	14
1982-07-10	0	6.3	27	13
1982-07-11	0	8.9	28	11
1982-07-12	2.2	8.4	27	14
1982-07-13	2.3	1.6	27	13
1982-07-14	5.3	4.4	26	14
1982-07-15	0	5.7	24	14
1982-07-16	14.5	4.1	25	15
1982-07-17	7.5	7.5	24	14
1982-07-18	13	9.8	21	14
1982-07-19	1	2.4	21	12
1982-07-20	0	5.9	24	14
1982-07-21	0	7.1	25	12
1982-07-22	0	8.7	25	13.5
1982-07-23	0	5.7	24	12
1982-07-24	0	8.4	26	13
1982-07-25	2	6.1	26	12
1982-07-26	0	5.1	26	15
1982-07-27	0	6.6	27	12
1982-07-28	0	9.4	28	13
1982-07-29	0	9	28	14
1982-07-30	0	4.9	27	13
1982-07-31	0	5.7	28	13
1982-08-01	0	5.2	23	12
1982-08-02	0	4.7	26	12.5
1982-08-03	6	5.8	23	12
1982-08-04	1.8	5.4	27	13
1982-08-05	0	7.5	27	9
1982-08-06	0	9.1	28	10
1982-08-07	0	9.1	25	12
1982-08-08	29	4.2	24	12
1982-08-09	36	4.2	24	13
1982-08-10	1	3.6	25	13
1982-08-11	0	5.7	25	14
1982-08-12	0	6.4	25	14
1982-08-13	0	5.9	26	10
1982-08-14	0	7.4	26	11
1982-08-15	0	7.1	26	12
1982-08-16	0	6.8	28	9
1982-08-17	0	6.4	23	14
1982-08-18	0	7.2	25	15
1982-08-19	0	7.7	26	12
1982-08-20	0	8.6	24	13
1982-08-21	0	7.1	25	12
1982-08-22	0	6.6	26	15
1982-08-23	11	6.6	26	10
1982-08-24	0	5.7	26	13
1982-08-25	1.5	7.7	28	11
1982-08-26	0	7.4	29	13
1982-08-27	0	8.9	27	10.5
1982-08-28	0	9.7	27	12
1982-08-29	0	7.4	27	13
1982-08-30	0	7.3	28	12.5
1982-08-31	0	7.2	27	13.5
1982-09-01	0	7.1	28	14
1982-09-02	0	6.9	28	14
1982-09-03	0	4.6	26	14
1982-09-04	0	6.3	26	12
1982-09-05	0	5.4	26	12
1982-09-06	0	7.2	27	15
1982-09-07	0	6.8	26	13
1982-09-08	0	3.6	26	9
1982-09-09	23	3.2	27	10
1982-09-10	1	3.8	26	15
1982-09-11	0	5.4	26	14
1982-09-12	0	2.2	25	12
1982-09-13	0	3.7	23	14
1982-09-14	0	6.2	25	13.5
1982-09-15	0	5.9	24	12
1982-09-16	0	6.1	26	9
1982-09-17	0	6.2	27	12
1982-09-18	0	4.9	25	13
1982-09-19	0	4.8	26	14
1982-09-20	0	6.2	25	12
1982-09-21	0	4.5	23	14
1982-09-22	0	6	26	12
1982-09-23	0	7.2	27	8
1982-09-24	0	7.8	28	8
1982-09-25	0	6	28	7
1982-09-26	0	8.1	29	12
1982-09-27	0	6	27	12
1982-09-28	0	7.5	29	11
1982-09-29	0	6.5	29	12
1982-09-30	0	7	29	13
1982-10-01	0	4.9	29	9
1982-10-02	0	5.15	29	8
1982-10-03	0	5.6	28	10
1982-10-04	0	3.7	26	13
1982-10-05	0	5.22	27	11
1982-10-06	0	6.2	28	10
1982-10-07	33	3.7	26	11
1982-10-08	32	2.81	23	14
1982-10-09	5	1.65	19	13
1982-10-10	2.7	2.6	20	14
1982-10-11	0	2.7	21	14
1982-10-12	0	4.75	24	12
1982-10-13	0	5.22	24	11
1982-10-14	0	5.6	21	9
1982-10-15	0	4.75	24	9
1982-10-16	0	5.65	23	10
1982-10-17	0	5.23	24	6
1982-10-18	0	3.32	24	6
1982-10-19	0	4.77	26	8
1982-10-20	0	5.2	25	9
1982-10-21	0	4.6	24	9
1982-10-22	0	4.13	25	7
1982-10-23	0	4.15	23	5
1982-10-24	0	5.22	23	3
1982-10-25	0	4.18	24	5
1982-10-26	0	5.05	24	6
1982-10-27	0	5.6	25	6
1982-10-28	0	6.1	20	5
1982-10-29	0	5.15	25	6
1982-10-30	0	5.2	26	6
1982-10-31	0	6.8	25	4
1982-11-01	0	5.4	26	4
1982-11-02	0	5.13	24	8
1982-11-03	0	4.8	24	8
1982-11-04	0	NULO	25	4
1982-11-05	0	NULO	23	8
1982-11-06	0	NULO	24	9
1982-11-07	0	NULO	24	9
1982-11-08	0	NULO	24	6
1982-11-09	0	NULO	26	5
1982-11-10	0	NULO	26	6
1982-11-11	0	NULO	24	6
1982-11-12	0	NULO	27	5
1982-11-13	0	NULO	22	2
1982-11-14	0	NULO	25	5
1982-11-15	0	NULO	23	8
1982-11-16	0	NULO	24	7
1982-11-17	0	NULO	24	4
1982-11-18	0	NULO	24	5
1982-11-19	0	NULO	22.5	9
1982-11-20	0	NULO	24	2
1982-11-21	0	NULO	24.5	4
1982-11-22	0	NULO	24	3
1982-11-23	0	NULO	24	5
1982-11-24	0	NULO	23	5
1982-11-25	4	NULO	13	8
1982-11-26	32.5	NULO	19	8
1982-11-27	0	NULO	18	8
1982-11-28	0	NULO	18	8
1982-11-29	0	NULO	19	8
1982-11-30	0	NULO	NULO	NULO
1982-12-01	0	NULO	21	3
1982-12-02	0	NULO	19	9
1982-12-03	0	NULO	20	7
1982-12-04	0	NULO	19	6
1982-12-05	0	NULO	22	7
1982-12-06	0	NULO	21	7
1982-12-07	0	NULO	20	6
1982-12-08	0	NULO	18	3
1982-12-09	0	NULO	14	2
1982-12-10	0	NULO	20	4
1982-12-11	0	NULO	20	11
1982-12-12	22	NULO	19	2
1982-12-13	0	NULO	21	8
1982-12-14	0	NULO	16	3
1982-12-15	0	NULO	18	6
1982-12-16	0	NULO	17	5
1982-12-17	0	NULO	17	5
1982-12-18	0	NULO	21	9
1982-12-19	0	NULO	24	3
1982-12-20	0	NULO	22	7
1982-12-21	0	NULO	21	8
1982-12-22	0	NULO	20	8
1982-12-23	0	NULO	18	8
1982-12-24	0	NULO	18	7
1982-12-25	0	NULO	21	6
1982-12-26	0	NULO	20	6
1982-12-27	0	NULO	24	8
1982-12-28	0	NULO	20	8
1982-12-29	0	NULO	23	7
1982-12-30	5	NULO	24	8
1982-12-31	25	NULO	23	7
1983-01-01	0	3.7	23.5	9.5
1983-01-02	0	4.2	20	8
1983-01-03	0	3.6	24	8
1983-01-04	0	3.2	25	7
1983-01-05	0	2.9	23	6.5
1983-01-06	0	2.9	22	5.5
1983-01-07	0	3.6	22	9
1983-01-08	0	4.2	21.5	7
1983-01-09	0	3.2	21	5
1983-01-10	0	3.7	20	8
1983-01-11	0	3	24	8
1983-01-12	0	3.2	19	9
1983-01-13	4	4.6	17	6
1983-01-14	0	3.8	20	7
1983-01-15	0	4.2	21	8
1983-01-16	0	3.7	22	8
1983-01-17	4	3.1	24	6
1983-01-18	0	3.1	20	7
1983-01-19	0	4.7	19	2.5
1983-01-20	0	5.1	19.5	3.5
1983-01-21	6.3	4.6	22	4.5
1983-01-22	0	3	20	8
1983-01-23	0	3.6	19	6
1983-01-24	13.5	3.7	16	5
1983-01-25	0	2.2	15	3.5
1983-01-26	0	3.7	17	2
1983-01-27	0	4.9	18	1.5
1983-01-28	0	5.7	21	2
1983-01-29	0	5.7	23	3
1983-01-30	0	4.7	25.5	4
1983-01-31	0	5.8	23	2
1983-02-01	0	5.9	26	6.5
1983-02-02	0	2.2	18.5	5.5
1983-02-03	0	3.6	20	7.5
1983-02-04	0	3.4	23.5	1.5
1983-02-05	0	3	23.5	3
1983-02-06	0	2.6	22	4
1983-02-07	0	1.9	21	2.5
1983-02-08	0	2.5	19	3.5
1983-02-09	0	1.3	20	2
1983-02-10	0	3.7	20	4
1983-02-11	0	5.3	18	5
1983-02-12	0	5.3	14.5	5.5
1983-02-13	0	3.9	20	1.5
1983-02-14	0	3.6	18.5	2.5
1983-02-15	0	4.6	22.5	3
1983-02-16	0	4.7	22	2
1983-02-17	0	4.6	24.5	2
1983-02-18	0	3.7	25	4
1983-02-19	0	3.4	22	5
1983-02-20	0	3.7	21	7
1983-02-21	0	2.3	21	3.5
1983-02-22	0	2.5	21	4.5
1983-02-23	0	4	23	5
1983-02-24	0	1.7	18.5	7
1983-02-25	0	3.4	19	3.5
1983-02-26	0	2.7	19	2
1983-02-27	0	1.9	18.5	3.5
1983-02-28	0	2.2	22	2
1983-03-01	0	3.3	24	5.5
1983-03-02	0	1.3	23	5.5
1983-03-03	0	1.1	24.5	4
1983-03-04	0	3.2	21.5	5.5
1983-03-05	0	1.3	17.5	8.5
1983-03-06	0	1.6	22	6
1983-03-07	0	2.8	23	3
1983-03-08	0	3	23	3
1983-03-09	0	2.1	23	4
1983-03-10	0	4.2	25	7
1983-03-11	0	3.7	24	4
1983-03-12	0	3.2	26	4
1983-03-13	0	2.7	15.5	6
1983-03-14	0	2.8	21	5
1983-03-15	0	1.9	19	7.5
1983-03-16	0	1.6	22	7.5
1983-03-17	0	3	23	6
1983-03-18	0	1	20	4
1983-03-19	0	2.7	22	5
1983-03-20	0	3.2	23	5.5
1983-03-21	0	1	22	4
1983-03-22	0	1.1	25	5
1983-03-23	0	2.8	23	5.5
1983-03-24	0	2.2	23.5	6
1983-03-25	0	2.8	24.5	4
1983-03-26	0	3.5	25	5.5
1983-03-27	0	6.2	30	6.5
1983-03-28	0	2.3	25	9
1983-03-29	0	2.1	20	5.5
1983-03-30	0	2	22	6.5
1983-03-31	0	2.7	21	5
1983-04-01	0	7.4	29.5	9.5
1983-04-02	0	6.1	30	10
1983-04-03	0	NULO	29	11
1983-04-04	0	NULO	28.5	12.5
1983-04-05	0	NULO	28	10
1983-04-06	0	NULO	27	8
1983-04-07	0	NULO	25	7.5
1983-04-08	0	NULO	26.5	5
1983-04-09	0	NULO	29.5	8
1983-04-10	0	NULO	30	10
1983-04-11	0	NULO	31	11
1983-04-12	0	NULO	32	11
1983-04-13	0	NULO	31	11
1983-04-14	0	NULO	28	12
1983-04-15	0	NULO	27.5	12.5
1983-04-16	0	NULO	28	10.5
1983-04-17	0	NULO	32	11
1983-04-18	0	NULO	31.5	11.5
1983-04-19	0	NULO	32	12
1983-04-20	0	NULO	33	13.5
1983-04-21	0	NULO	31.5	14
1983-04-22	0	NULO	31	12
1983-04-23	0	NULO	32	12.5
1983-04-24	0	NULO	33	11.5
1983-04-25	0	NULO	32	12
1983-04-26	0	NULO	33.5	12.5
1983-04-27	0	NULO	32	11
1983-04-28	0	NULO	33	11
1983-04-29	0	NULO	33	11.5
1983-04-30	0	NULO	34	14
1983-05-01	0	NULO	31.5	12.5
1983-05-02	0	NULO	29.5	11
1983-05-03	0	NULO	31	12.5
1983-05-04	0	NULO	32	13
1983-05-05	0	NULO	33	12
1983-05-06	0	NULO	35	10
1983-05-07	0	NULO	33	13
1983-05-08	0	NULO	32	14
1983-05-09	0	NULO	31	13.5
1983-05-10	0	NULO	29	14
1983-05-11	0	NULO	28.5	13.5
1983-05-12	0	NULO	29	12
1983-05-13	0	NULO	31.5	13
1983-05-14	0	NULO	30	12
1983-05-15	0	NULO	31.5	11.5
1983-05-16	0	NULO	29	12
1983-05-17	0	NULO	28	11
1983-05-18	0	NULO	31	10.5
1983-05-19	0	NULO	32.5	11.5
1983-05-20	0	NULO	32	13
1983-05-21	0	NULO	31.5	12
1983-05-22	0	NULO	32.5	11.5
1983-05-23	5	NULO	33	12
1983-05-24	0	NULO	32	13
1983-05-25	1.5	NULO	31.5	12
1983-05-26	11	NULO	32.5	11.5
1983-05-27	21.5	NULO	27	12
1983-05-28	1.5	NULO	26.5	11
1983-05-29	7	NULO	25	11
1983-05-30	0	NULO	26.5	10.5
1983-05-31	0	NULO	27.5	11
1983-06-01	0	NULO	30	13.5
1983-06-02	0	NULO	31	14
1983-06-03	0	NULO	30	13
1983-06-04	0	NULO	28.5	13.5
1983-06-05	0	NULO	29.5	14
1983-06-06	0	NULO	32.5	13.5
1983-06-07	0	NULO	32	14
1983-06-08	0	NULO	32.5	15
1983-06-09	0	NULO	32.5	15
1983-06-10	0	NULO	33	16
1983-06-11	0	NULO	32	17
1983-06-12	15.5	NULO	31	16
1983-06-13	1	NULO	32	14
1983-06-14	0	NULO	28.5	13
1983-06-15	0	NULO	27.5	12
1983-06-16	0	NULO	28	12
1983-06-17	0	NULO	31.5	12.5
1983-06-18	0	NULO	33	13
1983-06-19	0	NULO	32	14
1983-06-20	1.5	NULO	31.5	13.5
1983-06-21	0	NULO	33	13.5
1983-06-22	19	NULO	31	14
1983-06-23	0	NULO	28.5	13.5
1983-06-24	0	NULO	28	12
1983-06-25	0	NULO	31	12.5
1983-06-26	0	NULO	31.5	13
1983-06-27	0	NULO	28.5	14
1983-06-28	0	NULO	29	13
1983-06-29	1.5	NULO	28	13.5
1983-06-30	18	NULO	27	14
1983-07-01	5.8	3.7	25	12
1983-07-02	11.5	3.1	26	13
1983-07-03	5.5	2.8	25	13
1983-07-04	0	3.9	22.5	13.5
1983-07-05	14	4.8	28	12
1983-07-06	1	3.2	29	13
1983-07-07	0	4.7	21.5	13.5
1983-07-08	0	5.9	24	12
1983-07-09	5.6	5.2	20	12.5
1983-07-10	0	4.1	22	12
1983-07-11	0	4.6	23.5	13.5
1983-07-12	40	3.6	25	13
1983-07-13	16	2	24	14
1983-07-14	6	1.3	22.5	11
1983-07-15	12	2.2	22.5	12
1983-07-16	30.8	3.1	21	11.5
1983-07-17	18	2.8	22	14
1983-07-18	0	1.9	25.5	12
1983-07-19	0	2.7	22	13.5
1983-07-20	0	4.2	26	14
1983-07-21	0	4.7	20	12.5
1983-07-22	0	4	25	9
1983-07-23	0	5.2	25	10
1983-07-24	0	5.7	27.5	11
1983-07-25	0	6.8	26	11
1983-07-26	0	6.4	25	12
1983-07-27	0	5.2	24	11
1983-07-28	0	4.6	25	13
1983-07-29	0	5.2	25.5	12
1983-07-30	0	5.9	25	12.5
1983-07-31	0	6.1	25	12
1983-08-01	0	5.7	26	12
1983-08-02	0	6.1	27	11
1983-08-03	25	0.6	24	13
1983-08-04	2	2.7	23	12
1983-08-05	0	5.2	23	12
1983-08-06	2	3.2	23	15
1983-08-07	20	3.4	26	14
1983-08-08	15	5.2	25	15
1983-08-09	16	3	26.5	14
1983-08-10	29	2.2	23	14
1983-08-11	8	2.5	25	13
1983-08-12	0	2.9	25	16
1983-08-13	0	4.6	26	15
1983-08-14	5	2.2	25	14
1983-08-15	9	2.6	24	14
1983-08-16	0	2.2	23	13
1983-08-17	0	4.8	25	15
1983-08-18	0	3.7	23	14
1983-08-19	0	5.1	25.5	12
1983-08-20	0	6.3	25	12
1983-08-21	0	4.9	25	14
1983-08-22	0	6.4	26	13
1983-08-23	0	7.4	25	13
1983-08-24	1	6.8	26	11
1983-08-25	0	6.6	24	12
1983-08-26	0	6.5	26	14
1983-08-27	0	5.9	26	10
